0	65000	0
3	69925.9259259259	8030.80488870785
6	83555.5555555556	6531.97264742181
8	87222.2222222222	12133.5164821342
24	102925.925925926	7949.6874695926
27	129620.37037037	15212.1824149975
30	146629.62962963	17618.7330159243
48	252166.666666667	28996.1683292427
50	246666.666666667	6454.97224367903
72	213703.703703704	26897.1520820227
