0	65000	0
3	74222.2222222222	7128.45108104243
6	90000	9533.56643071673
8	97333.3333333333	9723.96809720989
24	135407.407407407	20960.57439605
27	147328.703703704	15916.9090538069
30	177814.814814815	27139.7844728835
48	284000	24931.0159350869
50	293333.333333333	19649.7102042527
72	306666.666666667	15030.8325094096
