0	65000	0
3	64444.4444444445	3849.00179459751
6	88333.3333333333	7637.62615825973
8	88333.3333333333	18929.6944860009
24	131111.111111111	7698.00358919502
27	137777.777777778	16777.4098561572
30	163888.888888889	9622.50448649388
48	265000	21213.2034355964
50	241666.666666667	7637.62615825973
72	236666.666666667	32145.5025366432
