0	65000	0
3	78666.6666666667	10969.6551146029
6	85666.6666666667	6027.71377334171
8	88333.3333333333	7637.62615825973
24	81666.6666666667	7637.62615825973
27	129333.333333333	15143.7555888007
30	133333.333333333	28095.076674274
48	246500	44970.3606093317
50	253333.333333333	5773.50269189626
72	177777.777777778	10183.5015443463
