0	65000	0
3	75555.5555555555	5091.75077217315
6	92000	14730.9198626562
8	121666.666666667	10408.3299973307
24	160000	17638.3420737639
27	177777.777777778	3849.0017945975
30	205555.555555556	9622.50448649377
48	390000	14142.135623731
50	379333.333333333	35795.7166897568
72	376666.666666667	25166.1147842358
