0	65000	0
3	77740.7407407407	6340.1522745276
6	89111.1111111111	11140.5166447123
8	118333.333333333	9860.13297183269
24	149222.222222222	15614.5705933533
27	169162.037037037	11166.079310147
30	204740.740740741	9367.661737048
48	364000	23893.2812499432
50	377388.888888889	27446.9184669852
72	381111.111111111	23412.5638952283
