0	65000	0
3	68740.7407407407	5341.42904076529
6	79444.4444444445	6871.84270936277
8	85000	11902.3807142381
24	85370.3703703704	8179.31748790211
27	112754.62962963	15242.9653882426
30	109703.703703704	12710.936284734
48	215500	17019.596548293
50	205277.777777778	14337.2087784044
72	191666.666666667	12285.1913263867
