0	65000	0
3	62222.2222222222	5091.75077217315
6	81666.6666666667	10408.3299973307
8	88333.3333333333	10408.3299973307
24	91111.1111111111	10183.5015443463
27	122222.222222222	3849.0017945975
30	111111.111111111	12729.3769304329
48	245000	7071.06781186548
50	208333.333333333	18929.6944860009
72	200000	10000
