0	65000	0
3	76759.2592592593	4556.57170238902
6	89555.5555555556	11259.5638360364
8	106111.111111111	11426.0910006684
24	142814.814814815	12592.3747257842
27	156365.740740741	12584.3757233197
30	185037.037037037	12520.1072846742
48	342166.666666667	56555.7738480834
50	341944.444444444	20207.2594216369
72	336296.296296296	25410.2147245095
