0	65000	0
3	79333.3333333333	6027.71377334171
6	90333.3333333333	8962.8864398325
8	118333.333333333	2886.75134594814
24	146666.666666667	16072.7512683216
27	165333.333333333	12858.2010146573
30	205333.333333333	6110.10092660779
48	377000	16206.9943748576
50	398333.333333333	7637.62615825973
72	393333.333333333	24037.0085030933
